47379, 0.353516, 0.094727, -0.935059, -3.353659, 1.402439, -1.707317, 209, -223, -14,
47384, 0.358398, 0.093750, -0.948730, -3.902439, 0.304878, -2.317073, 209, -223, -14,
47389, 0.350586, 0.089355, -0.944336, -4.451220, -0.853659, -2.682927, 209, -223, -14,
47394, 0.338867, 0.091309, -0.928711, -5.000000, -1.402439, -2.987805, 209, -223, -14,
47399, 0.327637, 0.099121, -0.920898, -5.426829, -1.585366, -3.109756, 209, -223, -14,
47404, 0.321777, 0.107910, -0.919434, -5.792683, -1.341463, -3.353659, 209, -223, -14,
47409, 0.324707, 0.117188, -0.917480, -5.853659, -1.219512, -3.536585, 209, -223, -14,
47414, 0.325195, 0.126465, -0.917480, -5.609756, -1.219512, -3.475610, 209, -223, -14,
47419, 0.324707, 0.130371, -0.918457, -5.243902, -1.280488, -3.292683, 209, -223, -14,
47423, 0.323242, 0.131836, -0.915039, -4.878049, -1.524390, -3.170732, 209, -223, -14,
47428, 0.320313, 0.131348, -0.910645, -4.329268, -1.585366, -2.743902, 209, -223, -14,
47433, 0.312500, 0.127930, -0.906250, -4.085366, -1.585366, -2.560976, 209, -223, -14,
47438, 0.308594, 0.127441, -0.903809, -3.597561, -1.280488, -2.256098, 209, -223, -14,
47443, 0.310059, 0.126953, -0.907715, -3.414634, -0.670732, -2.012195, 209, -223, -14,
47448, 0.319824, 0.126953, -0.909668, -3.170732, -0.426829, -1.768293, 209, -223, -14,
47453, 0.329102, 0.130859, -0.916016, -2.743902, -0.548780, -1.463415, 209, -223, -14,
47458, 0.332031, 0.132324, -0.920898, -2.439024, -0.853659, -1.402439, 209, -223, -14,
47463, 0.328125, 0.129395, -0.917969, -1.951220, -1.341463, -1.097561, 209, -223, -14,
47468, 0.318848, 0.128906, -0.909668, -1.524390, -1.585366, -0.792683, 209, -223, -14,
47473, 0.309082, 0.119141, -0.904297, -1.158537, -1.280488, -0.731707, 209, -223, -14,
47478, 0.305664, 0.111816, -0.904297, -1.219512, -0.731707, -0.548780, 209, -223, -14,
47483, 0.312012, 0.112305, -0.911621, -1.280488, -0.121951, -0.426829, 209, -223, -14,
47488, 0.322754, 0.112305, -0.918945, -1.646341, 0.000000, -0.426829, 209, -223, -14,
47493, 0.331055, 0.117188, -0.920898, -1.585366, -0.243902, -0.426829, 209, -223, -14,
47498, 0.328125, 0.114746, -0.920898, -1.463415, -0.609756, -0.487805, 209, -223, -14,
47503, 0.317871, 0.110352, -0.912109, -1.524390, -0.792683, -0.426829, 209, -223, -14,
47507, 0.310547, 0.111328, -0.908203, -1.524390, -0.548780, -0.365854, 209, -223, -14,
47512, 0.312012, 0.115723, -0.909180, -1.646341, 0.060976, -0.426829, 209, -223, -14,
47517, 0.321289, 0.120117, -0.912109, -1.707317, 0.426829, -0.365854, 209, -223, -14,
47522, 0.329590, 0.124023, -0.919922, -1.463415, 0.304878, -0.243902, 209, -223, -14,
47527, 0.333496, 0.122070, -0.923340, -1.463415, 0.000000, -0.365854, 209, -223, -14,
47532, 0.333984, 0.117676, -0.921875, -1.341463, -0.426829, -0.487805, 209, -223, -14,
47537, 0.332031, 0.116699, -0.919434, -1.524390, -0.792683, -0.487805, 209, -223, -14,
47542, 0.328613, 0.116699, -0.919434, -1.463415, -0.853659, -0.548780, 209, -223, -14,
47547, 0.327637, 0.118164, -0.915527, -1.402439, -1.036585, -0.609756, 209, -223, -14,
47552, 0.321777, 0.121582, -0.912598, -1.280488, -1.402439, -0.426829, 209, -223, -14,
47557, 0.312012, 0.126953, -0.904785, -0.975610, -1.341463, -0.060976, 209, -223, -14,
47562, 0.300781, 0.132324, -0.898438, -0.487805, -0.975610, 0.243902, 209, -223, -14,
47567, 0.298828, 0.135742, -0.895020, -0.121951, -0.182927, 0.670732, 209, -223, -14,
47572, 0.305664, 0.136230, -0.895508, 0.304878, 0.487805, 0.853659, 209, -223, -14,
47577, 0.313477, 0.134277, -0.906250, 0.792683, 1.036585, 1.280488, 209, -223, -14,
47582, 0.323730, 0.134277, -0.915039, 1.097561, 1.097561, 1.341463, 209, -223, -14,
