-0.0078125, 0.0009765625, 0.9916992, 0.9999475, 0.0005648835, 0.004221304, 0.009298498, 0.000553481, -0.0002114039, 0.9917303, 0.0001357412, -5.184682E-05, -0.002028151, 3.393531E-06, -5.070377E-05, -1.296171E-06, 0.9916525, 0.9916525, 0.1072911
-0.01220703, -0.003417969, 0.9912109, 0.9999481, 0.0005578361, 0.004167575, 0.009267283, -0.003869467, -0.00467292, 0.9912734, -0.0008132455, -0.001197881, -0.004168348, -1.693761E-05, -0.0001549125, -3.124319E-05, 0.9910583, 0.9910583, 0.4339082
-0.01220703, -0.003417969, 0.9912109, 0.9999481, 0.0005578361, 0.004167575, 0.009267283, -0.003869467, -0.00467292, 0.9912734, -0.001762232, -0.002343914, -0.006308546, -6.099341E-05, -0.0003126261, -8.984105E-05, 0.9909026, 0.9909026, 0.8310671
-0.00390625, -0.002441406, 0.9838867, 0.9999487, 0.000527177, 0.004166855, 0.009201217, 0.004348012, -0.003474757, 0.9838818, -0.0006958822, -0.003196099, -0.01026154, -7.839047E-05, -0.0005691647, -0.0001697435, 0.9833529, 0.9833529, 1.08912
-0.00390625, -0.002441406, 0.9838867, 0.9999487, 0.000527177, 0.004166855, 0.009201217, 0.004348012, -0.003474757, 0.9838818, 0.0003704678, -0.004048283, -0.01421454, -6.912877E-05, -0.0009245281, -0.0002709506, 0.9831982, 0.9831982, 1.167391
-0.003417969, -0.0009765625, 0.9946289, 0.9999484, 0.0005142707, 0.004150902, 0.009248344, 0.004867041, -0.001986226, 0.9946214, 0.00156411, -0.004535405, -0.01553364, -3.002603E-05, -0.001312869, -0.0003843357, 0.9937804, 0.9937804, 1.12622
-0.003417969, -0.0009765625, 0.9946289, 0.9999484, 0.0005142707, 0.004150902, 0.009248344, 0.004867041, -0.001986226, 0.9946214, 0.002757752, -0.005022527, -0.01685274, 3.891776E-05, -0.001734188, -0.0005098989, 0.993624, 0.993624, 1.048078
-0.01953125, -0.002441406, 0.9897461, 0.9999493, 0.0005149944, 0.004126645, 0.009151292, -0.01130507, -0.003743155, 0.9898702, -1.481571E-05, -0.005940536, -0.01933708, 3.854736E-05, -0.002217615, -0.0006584122, 0.9887744, 0.9887744, 0.986684
-0.01953125, -0.002441406, 0.9897461, 0.9999493, 0.0005149944, 0.004126645, 0.009151292, -0.01130507, -0.003743155, 0.9898702, -0.002787383, -0.006858544, -0.02182142, -3.113721E-05, -0.00276315, -0.0008298758, 0.9886186, 0.9886186, 0.9587752
-0.01611328, -0.002929688, 0.9931641, 0.9999537, 0.0004581101, 0.004230983, 0.00861656, -0.007648266, -0.004044483, 0.9932614, -0.00466312, -0.007850454, -0.02347406, -0.0001477152, -0.003350002, -0.001026137, 0.9918199, 0.9918199, 0.9587249
-0.01611328, -0.002929688, 0.9931641, 0.9999537, 0.0004581101, 0.004230983, 0.00861656, -0.007648266, -0.004044483, 0.9932614, -0.006538858, -0.008842364, -0.0251267, -0.0003111867, -0.00397817, -0.001247196, 0.9916635, 0.9916635, 0.9726603
-0.01904297, 0.006835938, 1.000488, 0.9999542, 0.0004450772, 0.004295547, 0.008521245, -0.01055349, 0.005693039, 1.000621, -0.009127101, -0.007446146, -0.02497441, -0.0005393642, -0.00460253, -0.00143335, 0.9989004, 0.9989004, 0.9883398
