46458, 0.016602, -0.017578, -0.978516, -0.243902, -0.853659, -0.182927, 5, -86, 240,
46468, 0.016602, -0.018066, -0.978516, -0.182927, -0.914634, -0.182927, 0, -89, 244,
46478, 0.017090, -0.020020, -0.978027, -0.121951, -0.853659, -0.121951, 1, -88, 238,
46488, 0.016113, -0.019531, -0.977539, -0.243902, -0.792683, -0.121951, 0, -84, 243,
46498, 0.015625, -0.018555, -0.979004, -0.182927, -0.853659, -0.121951, 1, -85, 241,
46508, 0.017090, -0.018066, -0.981934, -0.121951, -0.975610, -0.121951, 1, -89, 236,
46517, 0.017578, -0.018555, -0.978516, -0.243902, -0.853659, -0.182927, 2, -88, 240,
46527, 0.017090, -0.017578, -0.977539, -0.243902, -0.731707, -0.182927, -2, -88, 237,
46537, 0.015625, -0.019531, -0.978027, -0.182927, -0.853659, -0.121951, 4, -84, 237,
46547, 0.016113, -0.019043, -0.978027, -0.243902, -0.914634, -0.182927, 2, -87, 233,
46557, 0.017578, -0.018555, -0.979492, -0.243902, -0.792683, -0.182927, 3, -90, 244,
46567, 0.016602, -0.018066, -0.980957, -0.243902, -0.853659, -0.060976, 0, -86, 243,
46577, 0.017090, -0.018555, -0.979492, -0.182927, -0.853659, -0.182927, -2, -86, 235,
46587, 0.016602, -0.018066, -0.976563, -0.182927, -0.853659, -0.121951, 1, -86, 239,
46597, 0.016602, -0.018555, -0.976074, -0.182927, -0.914634, -0.060976, 0, -85, 236,
46606, 0.017090, -0.017578, -0.978027, -0.243902, -0.914634, -0.121951, 5, -87, 238,
46616, 0.017090, -0.018555, -0.979004, -0.182927, -0.853659, -0.121951, 2, -89, 237,
46626, 0.016602, -0.018555, -0.979980, -0.182927, -0.914634, -0.060976, -2, -88, 239,
46636, 0.017090, -0.018555, -0.978516, -0.182927, -0.975610, -0.182927, -2, -88, 239,
46646, 0.015625, -0.018066, -0.978027, -0.182927, -0.975610, 0.000000, -2, -88, 239,
46656, 0.017578, -0.018555, -0.978027, -0.243902, -0.853659, -0.182927, -2, -88, 239,
46666, 0.017578, -0.018066, -0.980469, -0.182927, -0.914634, -0.121951, -2, -88, 239,
46676, 0.017578, -0.018555, -0.980469, -0.182927, -0.853659, -0.060976, 0, -90, 238,
46686, 0.016602, -0.018555, -0.979492, -0.243902, -0.853659, -0.182927, -4, -84, 237,
46695, 0.017090, -0.018555, -0.977539, -0.365854, -0.792683, -0.243902, 0, -87, 235,
46705, 0.016113, -0.017578, -0.977051, -0.182927, -0.792683, -0.182927, 5, -91, 234,
46715, 0.017090, -0.019531, -0.976563, -0.243902, -0.914634, -0.121951, 2, -86, 241,
46725, 0.017090, -0.017578, -0.978027, -0.243902, -0.792683, -0.121951, 3, -87, 240,
46735, 0.017090, -0.018555, -0.977539, -0.243902, -0.792683, -0.243902, 5, -87, 236,
46745, 0.017578, -0.019043, -0.980469, -0.182927, -0.792683, -0.060976, -3, -85, 237,
46755, 0.017090, -0.018555, -0.980469, -0.243902, -0.853659, -0.182927, 6, -91, 240,
46765, 0.018066, -0.017578, -0.976074, -0.304878, -0.914634, -0.182927, -2, -86, 236,
46775, 0.017090, -0.017578, -0.976563, -0.243902, -0.914634, -0.182927, 6, -86, 236,
46784, 0.017578, -0.017090, -0.981445, -0.182927, -0.853659, -0.182927, 0, -87, 236,
46794, 0.016113, -0.018555, -0.979492, -0.243902, -0.853659, -0.182927, 6, -84, 234,
46804, 0.016113, -0.018555, -0.976563, -0.304878, -0.975610, -0.121951, 4, -84, 239,
46814, 0.017090, -0.019531, -0.979004, -0.121951, -0.914634, -0.121951, 2, -86, 236,
46824, 0.017578, -0.019043, -0.979980, -0.182927, -0.853659, -0.060976, 6, -87, 235,
46834, 0.016602, -0.018555, -0.979492, -0.243902, -0.914634, -0.060976, -3, -84, 235,
46844, 0.016113, -0.018555, -0.978516, -0.243902, -0.853659, -0.182927, 0, -89, 241,
46854, 0.016113, -0.019043, -0.979004, -0.121951, -0.853659, -0.060976, -1, -83, 240,
46864, 0.016113, -0.019531, -0.979492, -0.243902, -0.853659, -0.060976, -5, -85, 247,
46873, 0.017578, -0.018555, -0.980469, -0.182927, -0.853659, -0.121951, -2, -90, 232,
46883, 0.017090, -0.017578, -0.979492, -0.182927, -0.792683, -0.121951, 3, -93, 240,
46893, 0.017090, -0.019043, -0.979980, -0.243902, -0.914634, -0.182927, -3, -80, 236,
46903, 0.016113, -0.019043, -0.980469, -0.060976, -0.792683, -0.121951, 2, -86, 237,
46913, 0.017090, -0.017578, -0.978516, -0.182927, -1.036585, -0.182927, 0, -86, 238,
46923, 0.017090, -0.017578, -0.978516, -0.304878, -0.792683, -0.182927, 5, -86, 240,
46933, 0.016602, -0.018066, -0.979004, -0.243902, -0.853659, -0.121951, -2, -87, 236,
46943, 0.016602, -0.017578, -0.976563, -0.243902, -0.914634, -0.182927, -1, -85, 243,
46953, 0.016113, -0.019531, -0.979004, -0.182927, -0.853659, -0.060976, 2, -91, 237,
46962, 0.017578, -0.018555, -0.979004, -0.243902, -0.853659, -0.182927, -1, -88, 237,
46972, 0.016602, -0.018555, -0.980469, -0.182927, -0.731707, -0.121951, -4, -89, 239,
46982, 0.017090, -0.019043, -0.978027, -0.121951, -0.975610, -0.121951, 2, -88, 243,
46992, 0.017578, -0.018066, -0.979980, -0.121951, -0.792683, -0.121951, -3, -92, 230,
47002, 0.017578, -0.019043, -0.977539, -0.121951, -0.914634, -0.182927, -1, -88, 239,
47012, 0.016113, -0.018555, -0.978027, -0.182927, -0.914634, -0.121951, -3, -85, 232,
47022, 0.016602, -0.018066, -0.980469, -0.182927, -0.792683, -0.243902, -1, -87, 236,
47032, 0.017090, -0.018555, -0.978516, -0.182927, -0.853659, -0.121951, 3, -85, 239,
47042, 0.016602, -0.018555, -0.978027, -0.121951, -0.731707, -0.060976, 0, -89, 235,
47051, 0.016602, -0.018066, -0.979004, -0.304878, -0.914634, -0.060976, 0, -88, 240,
47061, 0.017090, -0.018555, -0.978516, -0.243902, -0.792683, -0.182927, -2, -83, 237,
47071, 0.017090, -0.019531, -0.975098, -0.243902, -0.792683, -0.182927, 2, -90, 235,
47081, 0.016113, -0.019531, -0.975586, -0.243902, -0.792683, -0.060976, 1, -86, 239,
47091, 0.017578, -0.019043, -0.979492, -0.243902, -0.853659, -0.121951, 5, -88, 237,
47101, 0.017090, -0.017578, -0.979980, -0.121951, -0.975610, -0.121951, -6, -90, 235,
47111, 0.017090, -0.018555, -0.979004, -0.121951, -0.914634, -0.121951, 3, -88, 236,
47121, 0.015625, -0.017578, -0.974609, -0.304878, -0.853659, -0.060976, 3, -88, 236,
47130, 0.017578, -0.018555, -0.978516, -0.121951, -0.914634, -0.182927, 4, -87, 240,
47140, 0.017090, -0.018555, -0.978516, -0.182927, -0.914634, -0.121951, 4, -87, 240,
47150, 0.016113, -0.017578, -0.978516, -0.182927, -0.975610, -0.243902, 2, -86, 240,
47160, 0.017090, -0.018555, -0.978027, -0.304878, -0.792683, -0.182927, 1, -87, 237,
47170, 0.017090, -0.018555, -0.979492, -0.121951, -0.914634, -0.182927, 2, -84, 236,
47180, 0.017090, -0.018555, -0.979980, -0.243902, -0.975610, -0.060976, 4, -84, 240,
47190, 0.016113, -0.017578, -0.977539, -0.121951, -0.853659, -0.121951, -1, -84, 237,
47200, 0.016113, -0.017578, -0.978516, -0.121951, -0.853659, -0.243902, 2, -88, 238,
47210, 0.017090, -0.018066, -0.979980, -0.243902, -0.975610, -0.182927, -1, -89, 241,
47220, 0.016602, -0.019531, -0.979980, -0.121951, -0.914634, -0.060976, 1, -88, 243,
47229, 0.016113, -0.020020, -0.976563, -0.182927, -0.853659, -0.182927, 2, -93, 238,
47239, 0.016602, -0.018555, -0.977051, -0.182927, -0.914634, -0.121951, 2, -87, 241,
47249, 0.017090, -0.018555, -0.979980, -0.243902, -0.853659, -0.121951, 0, -86, 239,
47259, 0.016602, -0.017090, -0.979980, -0.243902, -0.914634, -0.182927, 6, -88, 241,
47269, 0.017090, -0.017578, -0.978027, -0.243902, -0.792683, -0.182927, 6, -79, 235,
47279, 0.017578, -0.017578, -0.975098, -0.182927, -0.914634, -0.121951, 1, -86, 243,
47289, 0.017090, -0.018066, -0.979492, -0.182927, -0.853659, -0.121951, 3, -84, 243,
47299, 0.015625, -0.018555, -0.979492, -0.243902, -0.853659, -0.060976, 5, -82, 241,
47308, 0.017578, -0.017090, -0.979980, -0.182927, -0.914634, -0.121951, -1, -84, 239,
47318, 0.016113, -0.018555, -0.976563, -0.243902, -0.792683, -0.182927, 12, -81, 236,
47328, 0.016602, -0.018555, -0.978027, -0.182927, -0.853659, 0.000000, 6, -85, 239,
47338, 0.015625, -0.018555, -0.979980, -0.121951, -0.853659, -0.182927, 3, -85, 239,
47348, 0.018066, -0.019043, -0.980469, -0.121951, -0.914634, -0.121951, 4, -86, 241,
47358, 0.017578, -0.018555, -0.980957, -0.243902, -0.914634, -0.060976, 1, -85, 236,
47368, 0.016602, -0.019043, -0.976563, -0.243902, -0.914634, -0.060976, 6, -90, 241,
47378, 0.017090, -0.019043, -0.977539, -0.243902, -0.792683, -0.121951, 2, -88, 240,
47388, 0.016602, -0.018555, -0.978027, -0.243902, -0.853659, -0.121951, 4, -84, 242,
47397, 0.017090, -0.018555, -0.978516, -0.243902, -0.792683, -0.121951, 6, -89, 239,
47407, 0.016113, -0.019043, -0.979004, -0.243902, -0.914634, -0.182927, 0, -83, 240,
47417, 0.016113, -0.017578, -0.979004, -0.243902, -0.914634, -0.121951, 0, -89, 245,
47427, 0.017090, -0.017578, -0.979492, -0.182927, -0.853659, -0.121951, 0, -85, 240,
47437, 0.015625, -0.018555, -0.979004, -0.121951, -0.853659, -0.243902, 3, -93, 240,
47447, 0.015625, -0.018555, -0.979492, -0.182927, -0.914634, -0.060976, 4, -85, 238,
47457, 0.017090, -0.019043, -0.980957, -0.182927, -0.853659, -0.121951, -4, -89, 240,
47467, 0.017090, -0.019531, -0.975098, -0.243902, -0.975610, -0.182927, 2, -83, 234,
47477, 0.017090, -0.018555, -0.977051, -0.182927, -0.853659, -0.121951, 2, -88, 240,
47486, 0.017090, -0.018066, -0.980469, -0.182927, -0.853659, -0.182927, 0, -91, 240,
47496, 0.018066, -0.018555, -0.979492, -0.243902, -0.914634, -0.121951, 7, -87, 238,
47506, 0.016602, -0.018066, -0.977539, -0.121951, -0.853659, -0.182927, -3, -88, 238,
47516, 0.017090, -0.019531, -0.979492, -0.182927, -0.853659, -0.121951, 3, -88, 236,
47526, 0.017090, -0.019043, -0.979492, -0.182927, -0.914634, 0.000000, -1, -86, 233,
47536, 0.017090, -0.019531, -0.979492, -0.182927, -0.853659, -0.121951, 3, -86, 242,
47546, 0.017090, -0.018555, -0.975098, -0.182927, -0.853659, -0.121951, 3, -88, 240,
47556, 0.016113, -0.018066, -0.977539, -0.182927, -0.853659, -0.182927, -3, -88, 237,
47566, 0.017090, -0.018066, -0.978516, -0.182927, -0.914634, -0.121951, 3, -90, 236,
47575, 0.018066, -0.018066, -0.980469, -0.304878, -0.792683, 0.000000, 10, -84, 237,
47586, 0.016113, -0.018555, -0.977539, -0.304878, -0.914634, -0.121951, 2, -85, 237,
47595, 0.017090, -0.018555, -0.978516, -0.243902, -0.853659, -0.121951, 5, -92, 237,
47605, 0.017090, -0.019043, -0.978516, -0.182927, -0.792683, -0.121951, 0, -90, 241,
47615, 0.016602, -0.017578, -0.979004, -0.243902, -0.975610, -0.182927, 0, -90, 241,
47625, 0.017090, -0.019531, -0.978027, -0.182927, -0.792683, -0.060976, 2, -83, 242,
47635, 0.016602, -0.018555, -0.979980, -0.182927, -0.853659, -0.121951, 2, -83, 242,
47645, 0.016602, -0.018555, -0.979492, -0.243902, -0.914634, -0.182927, -1, -84, 238,
47655, 0.016113, -0.019043, -0.977051, -0.121951, -0.914634, -0.182927, 0, -90, 236,
47664, 0.015625, -0.017578, -0.978027, -0.243902, -0.853659, -0.121951, 3, -84, 238,
47674, 0.016602, -0.017578, -0.978516, -0.304878, -0.853659, -0.060976, 5, -88, 239,
47684, 0.017578, -0.018555, -0.977539, -0.243902, -0.975610, -0.121951, 4, -86, 238,
47694, 0.017090, -0.019043, -0.979492, -0.243902, -0.914634, -0.182927, -3, -86, 238,
47704, 0.017090, -0.019043, -0.976074, -0.182927, -0.853659, -0.182927, 2, -89, 243,
47714, 0.016113, -0.019531, -0.977051, -0.243902, -0.792683, -0.060976, 3, -87, 239,
47724, 0.017578, -0.018555, -0.980469, -0.182927, -0.853659, -0.060976, 2, -84, 236,
47734, 0.017090, -0.018555, -0.980957, -0.243902, -0.975610, -0.060976, 5, -85, 246,
47743, 0.016113, -0.018555, -0.979004, -0.243902, -0.853659, -0.121951, -3, -90, 238,
47753, 0.016602, -0.019531, -0.977539, -0.182927, -0.792683, -0.060976, -2, -83, 235,
47763, 0.016602, -0.018555, -0.977539, -0.243902, -0.792683, -0.121951, -4, -85, 236,
47773, 0.017090, -0.019043, -0.979492, -0.121951, -0.853659, -0.121951, 2, -88, 236,
47783, 0.017090, -0.017578, -0.979492, -0.182927, -0.914634, -0.060976, 2, -86, 242,
47793, 0.017090, -0.017578, -0.978516, -0.182927, -0.853659, -0.121951, -2, -88, 238,
47803, 0.017578, -0.017578, -0.978516, -0.121951, -0.853659, -0.182927, 5, -87, 238,
47813, 0.016602, -0.020020, -0.979004, -0.182927, -0.914634, -0.060976, -2, -90, 238,
47823, 0.017578, -0.018555, -0.978516, -0.182927, -0.853659, -0.121951, 7, -86, 237,
47832, 0.017090, -0.018555, -0.979492, -0.121951, -0.853659, -0.060976, 1, -86, 239,
47842, 0.016113, -0.019043, -0.980469, -0.243902, -0.853659, -0.121951, -2, -86, 237,
47852, 0.017090, -0.018555, -0.979492, -0.304878, -0.914634, -0.182927, 7, -85, 237,
47862, 0.016602, -0.018066, -0.978027, -0.182927, -0.853659, -0.182927, 6, -86, 237,
47872, 0.016113, -0.018555, -0.977051, -0.182927, -0.853659, -0.182927, 2, -88, 235,
47882, 0.016602, -0.019531, -0.979004, -0.243902, -0.914634, -0.182927, 4, -87, 242,
47892, 0.016602, -0.018066, -0.979492, -0.243902, -0.853659, -0.121951, 1, -84, 240,
47902, 0.017090, -0.017578, -0.977539, -0.243902, -0.975610, -0.121951, -4, -86, 244,
47912, 0.016602, -0.018555, -0.978027, -0.243902, -0.853659, -0.121951, -2, -83, 244,
47921, 0.016602, -0.019043, -0.981934, -0.182927, -0.853659, -0.182927, 5, -92, 240,
47931, 0.016113, -0.018555, -0.978027, -0.243902, -0.853659, -0.182927, 1, -84, 243,
47941, 0.016113, -0.018555, -0.979004, -0.182927, -0.853659, -0.121951, 3, -87, 238,
47951, 0.016602, -0.018066, -0.979492, -0.182927, -0.914634, -0.121951, 1, -87, 237,
47961, 0.017090, -0.019531, -0.978027, -0.182927, -0.853659, -0.182927, 0, -83, 241,
47971, 0.017578, -0.019043, -0.979492, -0.243902, -0.853659, -0.182927, -1, -89, 237,
47981, 0.016602, -0.019043, -0.977539, -0.304878, -0.853659, -0.121951, -1, -90, 237,
47991, 0.016113, -0.017578, -0.978516, -0.121951, -0.914634, -0.060976, 5, -87, 237,
48001, 0.017090, -0.018066, -0.978027, -0.182927, -0.792683, -0.121951, 5, -85, 239,
48010, 0.016113, -0.018066, -0.978027, -0.182927, -0.792683, -0.060976, -2, -77, 237,
48020, 0.017578, -0.018555, -0.978516, -0.182927, -0.853659, -0.060976, 1, -86, 235,
48030, 0.017090, -0.018066, -0.979980, -0.243902, -0.914634, -0.121951, 1, -91, 238,
48040, 0.016602, -0.019043, -0.979980, -0.121951, -0.914634, -0.182927, -2, -87, 241,
48050, 0.016602, -0.018066, -0.978027, -0.304878, -0.914634, -0.121951, -2, -87, 234,
48060, 0.016602, -0.018066, -0.976074, -0.121951, -0.914634, -0.121951, 4, -86, 237,
48070, 0.016113, -0.018555, -0.979492, -0.243902, -0.853659, -0.243902, 4, -89, 241,
48080, 0.017090, -0.019531, -0.979004, -0.304878, -0.853659, -0.060976, 2, -84, 236,
48090, 0.017090, -0.019043, -0.978516, -0.182927, -0.975610, -0.060976, 2, -84, 236,
48099, 0.016113, -0.018555, -0.978516, -0.182927, -0.975610, -0.121951, 1, -82, 240,
48109, 0.017090, -0.018555, -0.979004, -0.121951, -0.731707, -0.121951, 0, -88, 237,
48119, 0.016602, -0.018555, -0.976563, -0.182927, -0.853659, -0.121951, 0, -88, 237,
48129, 0.015625, -0.019043, -0.977539, -0.121951, -0.914634, -0.121951, 6, -83, 243,
48139, 0.016113, -0.018555, -0.979004, -0.182927, -0.792683, -0.121951, -2, -87, 243,
48149, 0.017090, -0.018555, -0.979004, -0.121951, -0.914634, -0.121951, 2, -86, 241,
48159, 0.017090, -0.018555, -0.979004, -0.243902, -0.853659, -0.182927, -2, -87, 242,
48169, 0.016602, -0.019043, -0.979492, -0.243902, -0.853659, -0.182927, 3, -86, 238,
48179, 0.016113, -0.017578, -0.976074, -0.243902, -0.853659, -0.121951, 2, -88, 238,
