-0.01074219, 0.004882813, 0.9907227, 0.9793693, 0.001496102, 0.005262134, 0.2020013, -0.0009864846, -0.0005632902, 0.9907923, 0, 0, 0, 0, 0, 0, -0.009214878, 0.009214878, 0.0004592796
-0.009277344, 0, 0.9951172, 0.9793556, 0.001497488, 0.005235876, 0.2020682, 0.002288508, -0.004485203, 0.9951477, 0, 0, 0, 0, 0, 0, -0.004862964, 0.004862964, 0.001809621
-0.009277344, 0, 0.9951172, 0.9793556, 0.001497488, 0.005235876, 0.2020682, 0.002288508, -0.004485203, 0.9951477, 0, 0, 0, 0, 0, 0, -0.00487864, 0.00487864, 0.003462124
-0.008789063, -0.01025391, 0.9858398, 0.9793401, 0.001453389, 0.005227829, 0.202144, 0.006663347, -0.0136187, 0.9858158, 0, 0, 0, 0, 0, 0, -0.01412237, 0.01412237, 0.005215405
-0.008789063, -0.01025391, 0.9858398, 0.9793401, 0.001453389, 0.005227829, 0.202144, 0.006663347, -0.0136187, 0.9858158, 0, 0, 0, 0, 0, 0, -0.01413792, 0.01413792, 0.007603787
-0.004394531, 0.01074219, 0.987793, 0.9793245, 0.001526268, 0.005086035, 0.2022226, 0.002160395, 0.00720187, 0.9878325, 0, 0, 0, 0, 0, 0, -0.01222467, 0.01222467, 0.01027145
-0.004394531, 0.01074219, 0.987793, 0.9793245, 0.001526268, 0.005086035, 0.2022226, 0.002160395, 0.00720187, 0.9878325, 0, 0, 0, 0, 0, 0, -0.01224023, 0.01224023, 0.01238897
-0.01660156, -0.005859375, 0.9931641, 0.9793174, 0.001615653, 0.004961383, 0.2022593, -0.002621132, -0.01310654, 0.9932302, 0, 0, 0, 0, 0, 0, -0.006796896, 0.006796896, 0.01338266
-0.01660156, -0.005859375, 0.9931641, 0.9793174, 0.001615653, 0.004961383, 0.2022593, -0.002621132, -0.01310654, 0.9932302, 0, 0, 0, 0, 0, 0, -0.006812572, 0.006812572, 0.01294968
0, -0.004394531, 0.9897461, 0.9793197, 0.001631188, 0.005001511, 0.202247, 0.01208948, -0.005194814, 0.9896684, 0, 0, 0, 0, 0, 0, -0.01039249, 0.01039249, 0.01163892
0, -0.004394531, 0.9897461, 0.9793197, 0.001631188, 0.005001511, 0.202247, 0.01208948, -0.005194814, 0.9896684, 0, 0, 0, 0, 0, 0, -0.01040816, 0.01040816, 0.01041091
-0.002929688, 0.01660156, 0.9882813, 0.9793187, 0.001683116, 0.004932238, 0.2022531, 0.0009539749, 0.01279639, 0.9883417, 0, 0, 0, 0, 0, 0, -0.01175469, 0.01175469, 0.00972544
-0.002929688, 0.01660156, 0.9882813, 0.9793187, 0.001683116, 0.004932238, 0.2022531, 0.0009539749, 0.01279639, 0.9883417, 0, 0, 0, 0, 0, 0, -0.01177037, 0.01177037, 0.009644325
-0.01855469, 0.01171875, 0.9921875, 0.9793245, 0.001728861, 0.004820861, 0.2022274, -0.01161533, 0.001985311, 0.9923602, 0, 0, 0, 0, 0, 0, -0.007780969, 0.007780969, 0.009818941
-0.01855469, 0.01171875, 0.9921875, 0.9793245, 0.001728861, 0.004820861, 0.2022274, -0.01161533, 0.001985311, 0.9923602, 0, 0, 0, 0, 0, 0, -0.007796764, 0.007796764, 0.00971909
-0.005371094, 0.01025391, 0.9833984, 0.979338, 0.001774047, 0.004817639, 0.2021615, 0.0009930456, 0.005787272, 0.983449, 0, 0, 0, 0, 0, 0, -0.01677608, 0.01677608, 0.009721513
-0.005371094, 0.01025391, 0.9833984, 0.9793525, 0.001760952, 0.004799871, 0.2020919, 0.0009545435, 0.005806003, 0.983449, 0, 0, 0, 0, 0, 0, -0.01679176, 0.01679176, 0.01068267
