-0.001464844, 0.005371094, 0.9916992, 0.9357859, -0.001140858, -0.00596235, -0.352516, 0.007219775, 0.005120991, 0.9916753, -0.02260251, -0.2021732, 0.0508876
-0.02050781, -0.001464844, 0.9936523, 0.935847, -0.001136648, -0.005958439, -0.3523538, -0.002570588, -0.01256791, 0.9937822, -0.02260251, -0.2021732, 0.0508876
-0.004394531, 0.01269531, 0.984375, 0.9357549, -0.00106949, -0.00601426, -0.3525978, 0.0001434311, 0.008843299, 0.9844269, -0.02260251, -0.2021732, 0.0508876
0.001953125, 0.03515625, 0.9560547, 0.9357365, -0.001102339, -0.006034252, -0.3526462, -0.01019435, 0.02979772, 0.9561843, -0.02260251, -0.2021732, 0.0508876
-0.002441406, 0.00390625, 0.9921875, 0.9356481, -0.001153841, -0.006000581, -0.3528809, 0.007536498, 0.003380771, 0.9921638, -0.02260251, -0.2021732, 0.0508876
-0.009277344, 0.007324219, 0.9975586, 0.9356481, -0.001153841, -0.006000581, -0.3528809, 0.0002112374, 0.001444465, 0.9976276, -0.02260251, -0.2021732, 0.0508876
-0.0009765625, 0.01367188, 0.9951172, 0.9355838, -0.001178077, -0.005964635, -0.3530519, 0.002169362, 0.01161588, 0.9951414, -0.02260251, -0.2021732, 0.0508876
-0.01708984, 0.01464844, 0.9897461, 0.9355838, -0.001178077, -0.005964635, -0.3530519, -0.01063541, 0.001693237, 0.9899434, -0.02260251, -0.2021732, 0.0508876
-0.006347656, 0.009765625, 0.9916992, 0.9356865, -0.001248987, -0.005988646, -0.3527792, 0.0007737147, 0.005016515, 0.9917547, -0.02260251, -0.2021732, 0.0508876
-0.0078125, 0, 0.9863281, 0.9355693, -0.001202182, -0.006001479, -0.3530896, 0.006049486, -0.003200191, 0.9863353, -0.02260251, -0.2021732, 0.0508876
-0.002929688, 0.001953125, 0.9941406, 0.9354604, -0.001215142, -0.005927286, -0.3533792, 0.008389235, 0.001432829, 0.9941104, -0.02260251, -0.2021732, 0.0508876
-0.002441406, 0.01757813, 0.9882813, 0.9355202, -0.001266046, -0.005876952, -0.3532216, -0.001697946, 0.01334026, 0.9883491, -0.02260251, -0.2021732, 0.0508876
-0.01269531, 0.004882813, 0.9897461, 0.9355955, -0.001230617, -0.005852808, -0.3530228, -0.001056131, -0.00290974, 0.9898347, -0.02260251, -0.2021732, 0.0508876
-0.01074219, 0.004394531, 0.9873047, 0.9356595, -0.001231777, -0.005835807, -0.3528534, 0.000672069, -0.002002703, 0.9873707, -0.02260251, -0.2021732, 0.0508876
-0.01123047, 0.01025391, 0.9921875, 0.9357081, -0.001301567, -0.005802273, -0.3527247, -0.003518984, 0.001933543, 0.9922959, -0.02260251, -0.2021732, 0.0508876
