0.01757813, 0.01611328, 0.9790039, 0.01694879, -0.01469266, -0.002913455, -0.9997441, 0.9792174, 0.9792174, -0.2042327, -0.1599321, -0.4492228, -0.02210157
0.02148438, 0.009277344, 0.9873047, 0.0163208, -0.01439734, -0.002944097, -0.9997587, 0.9873505, 0.9873505, -0.1220986, -0.1608381, -0.4890715, -0.02408705
0.015625, 0.006347656, 0.980957, 0.01473506, -0.01427314, -0.002939492, -0.9997851, 0.9807159, 0.9807159, -0.1861449, -0.1616688, -0.5290366, -0.02607577
0.01025391, 0.002441406, 0.9936523, 0.0143456, -0.01417982, -0.002984809, -0.999792, 0.9931669, 0.9931669, -0.06336803, -0.1623895, -0.5690413, -0.02804376
0.01025391, 0.00390625, 0.9824219, 0.01362402, -0.0140088, -0.003067215, -0.9998042, 0.9817865, 0.9817865, -0.1733466, -0.1630044, -0.6091543, -0.02999933
0.02636719, 0.01513672, 0.9765625, 0.01317222, -0.01389406, -0.003081687, -0.9998118, 0.9761849, 0.9761849, -0.225668, -0.1636164, -0.6494083, -0.0320087
0.01269531, 0.0004882813, 0.9892578, 0.0125307, -0.01379045, -0.003094883, -0.9998215, 0.988334, 0.988334, -0.1058019, -0.1641386, -0.6897285, -0.03398367
0.02978516, 0.0009765625, 0.9853516, 0.01210932, -0.01374334, -0.003081172, -0.9998274, 0.9846413, 0.9846413, -0.139466, -0.1646769, -0.7301359, -0.03592497
0.02685547, 0.01855469, 0.9814453, 0.01129491, -0.01363749, -0.003221396, -0.9998379, 0.9806723, 0.9806723, -0.1774086, -0.1652178, -0.7706541, -0.03793935
0.01806641, 0.009277344, 0.9746094, 0.01077178, -0.01356231, -0.003247968, -0.9998446, 0.9733513, 0.9733513, -0.2473893, -0.1657082, -0.8113269, -0.03997115
0.01464844, 0.0004882813, 0.9882813, 0.00958022, -0.01334334, -0.003221029, -0.9998598, 0.9867657, 0.9867657, -0.1147569, -0.1661263, -0.8520715, -0.04196673
0.02929688, 0.008300781, 0.9790039, 0.009295544, -0.01326992, -0.003153385, -0.9998636, 0.9776981, 0.9776981, -0.2014015, -0.1665653, -0.8929419, -0.04397347
0.02636719, 0.0009765625, 1.005371, 0.008281908, -0.01311485, -0.003194717, -0.9998745, 1.003782, 1.003782, 0.05592979, -0.1670039, -0.9337774, -0.04594546
0.015625, 0.0078125, 0.9873047, 0.007616616, -0.0129578, -0.003208783, -0.9998817, 0.9853666, 0.9853666, -0.1235218, -0.1673819, -0.9746901, -0.04792623
0.01806641, 0.01464844, 0.9882813, 0.006679846, -0.01269682, -0.003201313, -0.9998918, 0.9863065, 0.9863065, -0.1128489, -0.1677177, -1.015673, -0.04995755
0.01416016, 0.01269531, 0.9951172, 0.006679846, -0.01269682, -0.003201313, -0.9998918, 0.9928941, 0.9928941, -0.04690812, -0.1679861, -1.056686, -0.05202752
