42010, -0.226563, 0.280273, 0.896484, -0.609756, 0.548780, 0.243902, -1, 7, -7,
42015, -0.239258, 0.289551, 0.898926, -1.036585, 0.304878, 0.000000, -1, 7, -7,
42019, -0.225098, 0.290527, 0.901367, -0.792683, 0.853659, -0.426829, -1, 7, -7,
42023, -0.238281, 0.286621, 0.904785, -0.487805, 0.670732, 0.243902, -1, 7, -9,
42028, -0.222656, 0.299805, 0.905762, -0.609756, 0.365854, -0.182927, -1, 7, -9,
42032, -0.237793, 0.291504, 0.896484, -0.609756, 0.792683, 0.243902, -1, 7, -9,
42037, -0.237305, 0.297852, 0.901367, -0.548780, 0.060976, 0.304878, -1, 7, -9,
42041, -0.224609, 0.288574, 0.901855, -0.487805, 0.426829, -0.182927, -1, 6, -8,
42046, -0.237305, 0.295898, 0.895996, -0.426829, 0.548780, -0.060976, -1, 6, -8,
42050, -0.235840, 0.298340, 0.910645, -0.853659, 0.609756, -0.304878, -1, 6, -8,
42054, -0.239258, 0.291016, 0.909668, -0.487805, 0.487805, 0.304878, -1, 6, -8,
42059, -0.248535, 0.295410, 0.903809, -0.731707, 0.792683, -0.548780, -2, 8, -9,
42063, -0.242676, 0.287598, 0.895508, -0.792683, 0.670732, -0.060976, -2, 8, -9,
42068, -0.235840, 0.292969, 0.899902, -0.853659, 0.914634, -0.487805, -2, 8, -9,
42072, -0.227539, 0.290527, 0.908203, -0.487805, 0.975610, 0.365854, -2, 8, -9,
42077, -0.215332, 0.287598, 0.895020, -0.792683, 0.731707, 0.060976, 0, 7, -8,
42081, -0.241211, 0.297363, 0.899414, -0.731707, 0.914634, -0.243902, 0, 7, -8,
42086, -0.238281, 0.291504, 0.910156, -0.182927, 0.853659, -0.914634, 0, 7, -8,
42090, -0.226074, 0.297852, 0.905762, -0.975610, 0.487805, -0.365854, 0, 7, -8,
42095, -0.247070, 0.275879, 0.906250, -0.853659, 1.219512, -0.182927, -1, 7, -8,
42099, -0.236328, 0.297852, 0.891602, -0.426829, 0.853659, -0.182927, -1, 7, -8,
42104, -0.241699, 0.302734, 0.893066, -0.975610, 0.792683, -0.670732, -1, 7, -8,
42108, -0.242676, 0.288086, 0.903809, -0.487805, 0.487805, -0.548780, -1, 7, -8,
42112, -0.233887, 0.288086, 0.905762, -0.060976, 0.609756, -0.365854, -1, 6, -9,
42117, -0.234375, 0.284668, 0.907715, -0.670732, 0.731707, -0.182927, -1, 6, -9,
42121, -0.237793, 0.288086, 0.906250, -1.219512, 0.609756, -0.914634, -1, 6, -9,
42126, -0.243652, 0.292969, 0.907227, -1.219512, 0.548780, -0.426829, -1, 6, -9,
42130, -0.243164, 0.291992, 0.899414, -0.609756, 0.792683, -0.914634, -1, 7, -8,
42135, -0.236816, 0.281250, 0.897949, -0.365854, 0.731707, -0.365854, -1, 7, -8,
42139, -0.233887, 0.296387, 0.899414, -0.914634, 0.975610, -0.487805, -1, 7, -8,
42143, -0.229004, 0.294922, 0.908691, -1.097561, 1.524390, -0.426829, -1, 7, -8,
42148, -0.234375, 0.301758, 0.901855, -1.280488, 0.670732, -0.426829, 0, 7, -9,
42152, -0.243652, 0.295898, 0.896973, -1.036585, 0.548780, -0.060976, 0, 7, -9,
42157, -0.243164, 0.279785, 0.898926, -0.304878, 0.853659, -0.121951, 0, 7, -9,
42161, -0.229980, 0.288086, 0.903809, -0.975610, 0.914634, 0.121951, 0, 7, -9,
42166, -0.246094, 0.293945, 0.910645, -0.914634, 0.609756, -0.792683, -1, 7, -8,
