57488, 0.995117, 0.066406, -0.030273, -0.548780, -1.463415, 1.463415, -124, -71, 11,
57493, 0.995605, 0.068359, -0.031738, -0.365854, -1.524390, 1.585366, -124, -71, 11,
57498, 0.995605, 0.070313, -0.029297, 0.000000, -1.646341, 1.585366, -125, -68, 16,
57503, 0.995605, 0.070313, -0.029785, 0.365854, -1.829268, 1.707317, -125, -68, 16,
57508, 0.995605, 0.068359, -0.029297, 0.548780, -2.012195, 1.829268, -126, -75, 14,
57513, 0.993652, 0.071289, -0.029785, 0.670732, -2.195122, 1.890244, -126, -75, 14,
57518, 0.993164, 0.073242, -0.029785, 0.975610, -2.439024, 1.951220, -130, -80, 10,
57523, 0.994629, 0.076172, -0.031250, 1.219512, -2.682927, 2.073171, -130, -80, 10,
57528, 0.993652, 0.074219, -0.028320, 1.463415, -2.987805, 2.134146, -130, -73, 12,
57533, 0.992676, 0.071777, -0.027344, 1.585366, -3.048780, 2.256098, -130, -73, 12,
57538, 0.991211, 0.070313, -0.025391, 1.951220, -3.048780, 2.317073, -124, -75, 10,
57543, 0.992188, 0.069336, -0.028320, 2.195122, -3.170732, 2.439024, -124, -75, 10,
57548, 0.991211, 0.070313, -0.030762, 2.439024, -3.292683, 2.439024, -130, -71, 8,
57553, 0.994629, 0.066406, -0.032715, 2.621951, -3.353659, 2.560976, -130, -71, 8,
57557, 0.992676, 0.066895, -0.034180, 2.865854, -3.475610, 2.621951, -132, -72, 13,
57562, 0.993164, 0.066895, -0.033203, 3.109756, -3.597561, 2.500000, -132, -72, 13,
57567, 0.992188, 0.067871, -0.033691, 3.231707, -3.597561, 2.500000, -124, -71, 11,
57572, 0.991211, 0.067383, -0.033691, 3.475610, -3.597561, 2.500000, -124, -71, 11,
57577, 0.991211, 0.067871, -0.034180, 3.536585, -3.597561, 2.378049, -131, -78, 14,
57582, 0.990723, 0.065918, -0.034180, 3.536585, -3.475610, 2.317073, -131, -78, 14,
57587, 0.989746, 0.065918, -0.033203, 3.536585, -3.353659, 2.317073, -122, -77, 10,
57592, 0.987305, 0.067871, -0.031738, 3.475610, -3.231707, 2.256098, -122, -77, 10,
57597, 0.986816, 0.068359, -0.032715, 3.475610, -3.170732, 2.256098, -127, -74, 11,
57602, 0.983887, 0.067871, -0.035156, 3.475610, -2.865854, 2.195122, -127, -74, 11,
57607, 0.983398, 0.065430, -0.036621, 3.475610, -2.500000, 2.256098, -126, -72, 8,
57612, 0.980469, 0.065430, -0.037109, 3.536585, -2.439024, 2.195122, -126, -72, 8,
57617, 0.979492, 0.064453, -0.038086, 3.536585, -2.195122, 2.195122, -132, -75, 6,
57622, 0.979980, 0.063965, -0.038574, 3.475610, -2.134146, 2.195122, -132, -75, 6,
57627, 0.978027, 0.062988, -0.039551, 3.475610, -1.890244, 2.256098, -132, -75, 6,
57632, 0.978027, 0.062988, -0.041016, 3.597561, -1.707317, 2.195122, -125, -74, 15,
57637, 0.979004, 0.062012, -0.041016, 3.475610, -1.524390, 2.195122, -125, -74, 15,
57642, 0.979004, 0.063965, -0.039551, 3.475610, -1.463415, 2.195122, -135, -72, 9,
57647, 0.978027, 0.064453, -0.040039, 3.353659, -1.341463, 2.073171, -135, -72, 9,
