57639, 0.001465, -0.015137, -0.735352, -14.756098, 26.646341, -6.097561, 187, -199, 210,
57644, 0.064453, -0.006348, -0.777832, -18.475610, 33.292683, -5.731707, 187, -199, 210,
57649, 0.160156, 0.005859, -0.840820, -21.341463, 38.536585, -4.695122, 191, -196, 212,
57654, 0.250488, 0.040039, -0.905762, -23.292683, 40.548780, -2.378049, 191, -196, 212,
57659, 0.306641, 0.084961, -0.935547, -24.512195, 40.487805, 0.121951, 187, -196, 213,
57664, 0.305176, 0.123047, -0.944336, -24.756098, 38.719512, 1.646341, 187, -196, 213,
57669, 0.242188, 0.145996, -0.921387, -24.573171, 38.536585, 1.951220, 184, -191, 217,
57674, 0.175781, 0.129883, -0.920410, -22.804878, 38.353659, 2.987805, 184, -191, 217,
57679, 0.143555, 0.185059, -0.908691, -21.280488, 40.975610, 3.231707, 189, -190, 222,
57684, 0.129883, 0.166016, -0.930664, -18.963415, 42.378049, 1.951220, 189, -190, 222,
57688, 0.175781, 0.159180, -0.951660, -14.878049, 43.597561, 2.256098, 186, -188, 222,
57693, 0.285156, 0.144531, -0.952637, -11.280488, 47.621951, 2.804878, 186, -188, 222,
57698, 0.312500, 0.114746, -1.078125, -7.682927, 43.780488, 3.841463, 176, -197, 219,
57703, 0.416016, 0.106934, -1.026855, -6.707317, 39.268293, 4.634146, 176, -197, 219,
57708, 0.436035, 0.110352, -1.068359, -5.853659, 36.524390, 3.841463, 171, -192, 226,
57713, 0.452637, 0.107910, -1.039551, -5.426829, 30.731707, 4.024390, 171, -192, 226,
57718, 0.406250, 0.100098, -1.048828, -4.268293, 26.036585, 4.207317, 174, -190, 228,
57723, 0.374023, 0.094727, -0.997070, -3.231707, 22.621951, 4.085366, 174, -190, 228,
57728, 0.324219, 0.078125, -0.977539, -3.292683, 20.975610, 3.658537, 182, -193, 225,
57733, 0.306152, 0.083496, -0.963867, -3.048780, 20.000000, 3.414634, 182, -193, 225,
57738, 0.307617, 0.083496, -0.950684, -3.353659, 18.841463, 2.621951, 174, -187, 224,
57743, 0.299805, 0.089355, -0.965332, -3.475610, 18.414634, 2.256098, 174, -187, 224,
57748, 0.295898, 0.091797, -0.992676, -2.865854, 15.731707, 2.500000, 179, -195, 229,
57753, 0.298828, 0.102539, -0.993164, -2.195122, 13.719512, 2.621951, 179, -195, 229,
57758, 0.304199, 0.102539, -0.981445, -1.036585, 11.951220, 2.865854, 179, -195, 229,
57763, 0.308594, 0.102539, -0.973145, -0.487805, 10.000000, 2.682927, 173, -191, 233,
57768, 0.300293, 0.091309, -0.966309, 0.000000, 8.597561, 2.621951, 173, -191, 233,
57773, 0.291992, 0.097168, -0.970215, 0.243902, 7.256098, 2.621951, 171, -190, 231,
57778, 0.292969, 0.090820, -0.957031, -0.121951, 5.853659, 1.707317, 171, -190, 231,
57782, 0.295410, 0.064941, -0.940918, 0.548780, 6.524390, 2.256098, 180, -189, 226,
57787, 0.297852, 0.113281, -0.954102, 0.121951, 3.841463, 2.256098, 180, -189, 226,
57792, 0.290039, 0.076660, -0.933105, 0.060976, 4.756098, 1.280488, 175, -187, 231,
57797, 0.289063, 0.050781, -0.937988, 0.670732, 4.390244, 2.134146, 175, -187, 231,
57802, 0.285645, 0.076660, -0.960449, -0.487805, 2.439024, 1.219512, 170, -188, 226,
57807, 0.289063, 0.043457, -0.945313, -1.280488, 3.353659, 0.060976, 170, -188, 226,
57812, 0.323242, 0.025879, -0.939941, -1.707317, 2.256098, -0.304878, 169, -187, 229,
57817, 0.297363, 0.067871, -0.994141, -2.743902, 0.731707, -0.304878, 169, -187, 229,
57822, 0.318848, 0.061523, -0.943359, -4.085366, -0.731707, -1.524390, 179, -187, 225,
57827, 0.315918, 0.089355, -0.944336, -3.963415, -1.158537, -1.646341, 179, -187, 225,
57832, 0.316406, 0.101563, -0.944336, -3.780488, -2.439024, -1.829268, 174, -191, 224,
57837, 0.309570, 0.098145, -0.943848, -3.292683, -2.560976, -1.707317, 174, -191, 224,
57842, 0.288086, 0.094727, -0.959473, -3.536585, -4.634146, -2.378049, 181, -185, 230,
57847, 0.285645, 0.086426, -0.927734, -3.536585, -3.902439, -2.560976, 181, -185, 230,
57852, 0.287109, 0.081055, -0.927734, -3.780488, -4.268293, -2.804878, 174, -187, 226,
57857, 0.272461, 0.083496, -0.931641, -4.207317, -4.329268, -2.804878, 174, -187, 226,
57862, 0.265625, 0.096680, -0.928711, -4.512195, -3.963415, -2.621951, 179, -193, 230,
57867, 0.262207, 0.114746, -0.919922, -4.207317, -3.597561, -2.378049, 179, -193, 230,
57871, 0.256348, 0.118164, -0.910156, -3.597561, -3.048780, -1.951220, 174, -185, 226,
57876, 0.248047, 0.130371, -0.913574, -3.292683, -2.256098, -1.463415, 174, -185, 226,
57881, 0.245605, 0.128418, -0.918457, -2.500000, -1.707317, -1.036585, 175, -193, 231,
57886, 0.251953, 0.124512, -0.916016, -1.707317, -0.792683, -0.365854, 175, -193, 231,
57891, 0.273438, 0.109375, -0.909668, -0.914634, 0.609756, 0.182927, 177, -190, 231,
57896, 0.247559, 0.122559, -0.960449, -0.487805, 0.060976, 0.975610, 177, -190, 231,
57901, 0.280273, 0.115723, -0.913086, -0.548780, 0.304878, 0.487805, 174, -193, 231,
57906, 0.277344, 0.101074, -0.927734, -0.182927, 0.975610, 0.426829, 174, -193, 231,
57911, 0.277832, 0.086426, -0.933594, 0.182927, 0.731707, 0.853659, 177, -191, 232,
57916, 0.275879, 0.076660, -0.942383, -0.121951, 0.792683, 0.853659, 177, -191, 232,
57921, 0.283203, 0.076660, -0.936035, -0.792683, 0.914634, 0.670732, 174, -192, 229,
57926, 0.289063, 0.082520, -0.936035, -1.280488, 0.731707, 0.182927, 174, -192, 229,
57931, 0.292969, 0.092285, -0.943848, -1.463415, 0.365854, 0.060976, 171, -190, 225,
57936, 0.288574, 0.106445, -0.946289, -1.402439, 0.000000, -0.121951, 171, -190, 225,
57941, 0.280273, 0.110352, -0.937500, -1.036585, -0.365854, -0.304878, 176, -190, 228,
57946, 0.267578, 0.102539, -0.923828, -0.792683, -0.243902, -0.304878, 176, -190, 228,
57951, 0.256348, 0.092285, -0.917480, -0.731707, 0.304878, -0.121951, 174, -190, 231,
57956, 0.251953, 0.086914, -0.918457, -1.158537, 1.219512, 0.060976, 174, -190, 231,
57960, 0.258301, 0.093750, -0.918457, -1.097561, 2.012195, 0.365854, 174, -190, 231,
57965, 0.268555, 0.105957, -0.926270, -1.280488, 2.560976, 0.487805, 173, -183, 232,
57970, 0.279785, 0.108398, -0.936523, -0.914634, 2.804878, 0.426829, 173, -183, 232,
57975, 0.288574, 0.098145, -0.939453, -0.670732, 2.682927, 0.243902, 168, -188, 231,
57980, 0.286133, 0.079102, -0.938477, -0.670732, 2.378049, -0.060976, 168, -188, 231,
57985, 0.285156, 0.063477, -0.931641, -1.402439, 2.378049, -0.548780, 173, -191, 226,
57990, 0.292480, 0.055664, -0.934082, -2.317073, 2.621951, -1.219512, 173, -191, 226,
57995, 0.304199, 0.066406, -0.941895, -3.170732, 2.378049, -1.585366, 175, -188, 226,
58000, 0.308105, 0.094238, -0.944824, -3.597561, 1.585366, -1.768293, 175, -188, 226,
58005, 0.298340, 0.122559, -0.940918, -3.475610, 0.731707, -1.768293, 175, -189, 237,
