49506, 0.297852, 0.232910, -0.892578, 0.182927, -1.219512, 0.121951, -35, 37, -78,
49511, 0.303711, 0.233398, -0.895508, 0.121951, -0.914634, 0.060976, -35, 37, -78,
49516, 0.309082, 0.230957, -0.898438, 0.000000, -0.975610, -0.060976, -33, 38, -75,
49521, 0.309082, 0.231934, -0.901855, -0.121951, -1.341463, 0.060976, -33, 38, -75,
49526, 0.303223, 0.236328, -0.895508, -0.243902, -1.524390, 0.000000, -40, 37, -79,
49531, 0.292480, 0.237305, -0.886230, -0.121951, -1.463415, 0.121951, -40, 37, -79,
49536, 0.289063, 0.240723, -0.887207, 0.182927, -0.853659, 0.243902, -40, 37, -79,
49541, 0.298340, 0.243164, -0.894531, 0.426829, -0.304878, 0.304878, -42, 36, -79,
49546, 0.309082, 0.237305, -0.900391, 0.548780, -0.304878, 0.426829, -42, 36, -79,
49551, 0.312012, 0.231934, -0.903809, 0.426829, -0.731707, 0.365854, -42, 36, -78,
49556, 0.306641, 0.229980, -0.901855, 0.182927, -1.036585, 0.548780, -42, 36, -78,
49561, 0.301270, 0.232910, -0.895996, 0.060976, -1.097561, 0.426829, -42, 33, -74,
49566, 0.301270, 0.235352, -0.892090, 0.243902, -0.670732, 0.304878, -42, 33, -74,
49571, 0.302734, 0.234375, -0.895508, 0.121951, -0.670732, 0.365854, -35, 32, -79,
49576, 0.303223, 0.232422, -0.900879, 0.182927, -0.731707, 0.304878, -35, 32, -79,
49580, 0.302246, 0.229492, -0.895020, 0.121951, -0.731707, 0.365854, -36, 34, -79,
49585, 0.301270, 0.231934, -0.892090, 0.121951, -0.731707, 0.304878, -36, 34, -79,
49591, 0.298340, 0.235840, -0.896973, 0.000000, -0.548780, 0.548780, -40, 36, -75,
49595, 0.299316, 0.237793, -0.894043, 0.182927, -0.304878, 0.487805, -40, 36, -75,
49600, 0.303711, 0.233398, -0.890625, 0.487805, -0.121951, 0.487805, -40, 34, -81,
49605, 0.307617, 0.226563, -0.900879, 0.365854, -0.121951, 0.304878, -40, 34, -81,
49610, 0.312988, 0.228516, -0.909180, 0.000000, -0.304878, 0.243902, -36, 33, -77,
49615, 0.314453, 0.232422, -0.901855, -0.182927, -0.731707, 0.000000, -36, 33, -77,
