35904, -0.021023, 0.923249, 0.341819, 0.164184, 175.5264, -18.5141, 41.2273
35909, -0.021086, 0.923252, 0.341790, 0.164220, 175.5324, -18.5207, 41.2233
35913, -0.021185, 0.923255, 0.341758, 0.164257, 175.5424, -18.5289, 41.2184
35918, -0.021270, 0.923257, 0.341723, 0.164310, 175.5503, -18.5382, 41.2135
35923, -0.021275, 0.923250, 0.341737, 0.164317, 175.5502, -18.5391, 41.2155
35928, -0.021270, 0.923247, 0.341749, 0.164309, 175.5498, -18.5380, 41.2169
35933, -0.021238, 0.923236, 0.341777, 0.164316, 175.5454, -18.5373, 41.2210
35938, -0.021227, 0.923229, 0.341800, 0.164309, 175.5439, -18.5360, 41.2240
35943, -0.021241, 0.923229, 0.341807, 0.164296, 175.5459, -18.5351, 41.2244
35948, -0.021265, 0.923223, 0.341811, 0.164316, 175.5476, -18.5383, 41.2250
35953, -0.021292, 0.923216, 0.341814, 0.164344, 175.5493, -18.5423, 41.2255
35958, -0.021303, 0.923210, 0.341817, 0.164373, 175.5492, -18.5459, 41.2262
35963, -0.021343, 0.923204, 0.341816, 0.164405, 175.5522, -18.5511, 41.2260
35968, -0.021378, 0.923197, 0.341811, 0.164448, 175.5543, -18.5571, 41.2257
35973, -0.021410, 0.923188, 0.341810, 0.164494, 175.5558, -18.5634, 41.2259
35978, -0.021436, 0.923186, 0.341807, 0.164510, 175.5580, -18.5662, 41.2254
35983, -0.021355, 0.923162, 0.341892, 0.164481, 175.5485, -18.5594, 41.2369
35988, -0.021240, 0.923134, 0.341976, 0.164475, 175.5342, -18.5536, 41.2493
35993, -0.021266, 0.923132, 0.341968, 0.164500, 175.5361, -18.5574, 41.2483
35998, -0.021320, 0.923133, 0.341958, 0.164513, 175.5418, -18.5610, 41.2464
36003, -0.021352, 0.923124, 0.341959, 0.164556, 175.5434, -18.5670, 41.2469
36007, -0.021374, 0.923113, 0.341959, 0.164611, 175.5434, -18.5738, 41.2476
36012, -0.021397, 0.923111, 0.341953, 0.164635, 175.5450, -18.5775, 41.2469
36017, -0.021433, 0.923111, 0.341950, 0.164636, 175.5490, -18.5790, 41.2460
36022, -0.021429, 0.923100, 0.341965, 0.164663, 175.5470, -18.5817, 41.2485
36027, -0.021429, 0.923091, 0.341980, 0.164684, 175.5458, -18.5839, 41.2508
36032, -0.021388, 0.923083, 0.342022, 0.164651, 175.5418, -18.5785, 41.2561
36037, -0.021372, 0.923075, 0.342057, 0.164622, 175.5406, -18.5745, 41.2602
36042, -0.021362, 0.923071, 0.342067, 0.164625, 175.5391, -18.5744, 41.2617
36047, -0.021338, 0.923061, 0.342085, 0.164647, 175.5352, -18.5757, 41.2648
36052, -0.021388, 0.923069, 0.342073, 0.164622, 175.5420, -18.5751, 41.2621
36057, -0.021439, 0.923082, 0.342052, 0.164584, 175.5499, -18.5732, 41.2578
36062, -0.021356, 0.923065, 0.342096, 0.164601, 175.5389, -18.5714, 41.2650
